"Course Code (long)","faculty","course_code","name","credits","level","term","section_number","location","instructor","capacity","enrolled","status","meeting_type","meeting_date","meeting_start_date","meeting_end_date","meeting_days","meeting_start_time","meeting_end_time","meeting_building","meeting_room"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Wed","02:30 PM","05:20 PM","SSC","2306"
"BIOL*3020*0101","BIOL","3020","Population Genetics","0.50","Undergraduate","Fall 2022","0101","Guelph","T. Crease","35","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","12:30 PM","01:20 PM","RICH","2520"
,,,,,,,,,,,,,"SEM",,"2022/09/08","2022/12/16","Thur","02:30 PM","03:20 PM","SSC","1304"
"BIOL*3020*0102","BIOL","3020","Population Genetics","0.50","Undergraduate","Fall 2022","0102","Guelph","T. Crease","35","3","Open","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","12:30 PM","01:20 PM","RICH","2520"
,,,,,,,,,,,,,"SEM",,"2022/09/08","2022/12/16","Thur","03:30 PM","04:20 PM","SSC","1304"
"BIOL*3020*0103","BIOL","3020","Population Genetics","0.50","Undergraduate","Fall 2022","0103","Guelph","T. Crease","35","2","Open","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","12:30 PM","01:20 PM","RICH","2520"
,,,,,,,,,,,,,"SEM",,"2022/09/08","2022/12/16","Fri","02:30 PM","03:20 PM","SSC","1304"
"BIOL*3020*0104","BIOL","3020","Population Genetics","0.50","Undergraduate","Fall 2022","0104","Guelph","T. Crease","35","2","Open","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","12:30 PM","01:20 PM","RICH","2520"
,,,,,,,,,,,,,"SEM",,"2022/09/08","2022/12/16","Fri","03:30 PM","04:20 PM","SSC","1304"
"BIOL*3300*0101","BIOL","3300","Applied Bioinformatics","0.50","Undergraduate","Fall 2022","0101","Guelph","L. Lukens","27","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","08:30 AM","09:20 AM","GRHM","2310"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Tues","02:30 PM","04:20 PM","MCKN","304"
,,,,,,,,,,,,,"EXAM","2022/12/15",,,"Thur","08:30 AM","10:30 AM",,
"BIOL*3300*0102","BIOL","3300","Applied Bioinformatics","0.50","Undergraduate","Fall 2022","0102","Guelph","L. Lukens","28","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","08:30 AM","09:20 AM","GRHM","2310"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Wed","02:30 PM","04:20 PM","MCKN","305"
,,,,,,,,,,,,,"EXAM","2022/12/15",,,"Thur","08:30 AM","10:30 AM",,
"BIOL*3450*01","BIOL","3450","Introduction to Aquatic Enviro","0.50","Undergraduate","Fall 2022","01","Guelph","B. Robinson","190","17","Open","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","01:30 PM","02:20 PM","ROZH","103"
"BIOL*3660*01","BIOL","3660","Internship in Bio Sci","0.50","Undergraduate","Fall 2022","01","Guelph","C. Winchcombe-Forhan","30","15","Open","LEC",,"2022/09/08","2022/12/16","Tues","05:00 PM","06:20 PM","SSC","2315"
,,,,,,,,,,,,,"EXAM","2022/12/14",,,"Wed","08:30 AM","10:30 AM",,
"BIOL*3660*01","BIOL","3660","Internship in Bio Sci","0.50","Undergraduate","Winter 2023","01","Guelph","C. Winchcombe-Forhan","30","30","Open","LEC",,"2023/01/09","2023/04/25","Tues","05:30 PM","06:50 PM","SSC","2315"
"BIOL*3670*DE01","BIOL","3670","Intro to Wildlife Rehab","0.50","Undergraduate","Fall 2022","DE01","Guelph","S. Cox","140","0","Closed","Distance Education",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"EXAM","2022/12/06",,,"Tues","08:30 AM","10:30 AM",,
"BIOL*4020*0101","BIOL","4020","Integrative Problems in BIOS","1.00","Undergraduate","Fall 2022","0101","Guelph","D. Grunspan","45","9","Open","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","01:30 PM","02:20 PM","MCKN","228"
,,,,,,,,,,,,,"SEM",,"2022/09/08","2022/12/16","Thur","11:30 AM","02:20 PM","MCKN","232"
,,,,,,,,,,,,,"EXAM","2022/12/16",,,"Fri","08:30 AM","10:30 AM",,
"BIOL*4020*0101","BIOL","4020","Integrative Problems in BIOS","1.00","Undergraduate","Winter 2023","0101","Guelph","D. Grunspan","50","50","Open","LEC",,"2023/01/09","2023/04/25","Mon Wed Fri","12:30 PM","01:20 PM","MCKN","231"
,,,,,,,,,,,,,"SEM",,"2023/01/09","2023/04/25","Thur","11:30 AM","02:20 PM","MCKN","226"
"BIOL*4110*0101","BIOL","4110","Ecological Methods","1.00","Undergraduate","Fall 2022","0101","Guelph","A. MacDougall","60","24","Open","LEC",,"2022/09/08","2022/12/16","Tues Thur","01:00 PM","02:20 PM","SSC","2306"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Thur","02:30 PM","05:20 PM","SSC","2306"
,,,,,,,,,,,,,"EXAM","2022/12/16",,,"Fri","11:30 AM","01:30 PM",,
"BIOL*4150*01","BIOL","4150","Wildlife Conservation & Manage","0.50","Undergraduate","Fall 2022","01","Guelph","A. Ionescu","140","15","Open","LEC",,"2022/09/08","2022/12/16","Tues Thur","11:30 AM","12:50 PM","MACN","113"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"BIOL*4350*0101","BIOL","4350","Limnology of Nat & Pltd Waters","0.50","Undergraduate","Fall 2022","0101","Guelph","J. Ackerman","28","0","Closed","LEC",,"2022/09/08","2022/12/16","Tues Thur","10:00 AM","11:20 AM","CRSC","116"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Mon","02:30 PM","05:20 PM","SSC","2305"
,,,,,,,,,,,,,"EXAM","2022/12/07",,,"Wed","08:30 AM","10:30 AM",,
"BIOL*4350*0102","BIOL","4350","Limnology of Nat & Pltd Waters","0.50","Undergraduate","Fall 2022","0102","Guelph","J. Ackerman","28","0","Closed","LEC",,"2022/09/08","2022/12/16","Tues Thur","10:00 AM","11:20 AM","CRSC","116"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Tues","02:30 PM","05:20 PM","SSC","2305"
,,,,,,,,,,,,,"EXAM","2022/12/07",,,"Wed","08:30 AM","10:30 AM",,
"BIOL*4410*0101","BIOL","4410","Field Ecology","0.75","Undergraduate","Fall 2022","0101","Guelph","A. Newman","40","25","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"BIOL*4410*0202","BIOL","4410","Field Ecology","0.75","Undergraduate","Fall 2022","0202","Guelph","S. Adamowicz","20","6","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"BIOL*4610*0101","BIOL","4610","Arctic Ecology","0.75","Undergraduate","Fall 2022","0101","Guelph","S. Adamowicz","40","40","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"BIOL*4700*0101","BIOL","4700","Field Biology","0.50","Undergraduate","Fall 2022","0101","Guelph","S. Adamowicz","40","31","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"BIOL*4800*0101","BIOL","4800","Field Biology","0.50","Undergraduate","Fall 2022","0101","Guelph","S. Adamowicz","40","40","Open","LEC",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16",,,,,
"BIOL*6510*01","BIOL","6510","Biology Education Practicum","0.25","Graduate","Fall 2022","01","Guelph","J. Dawson","25","23","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"BIOL*6510*01","BIOL","6510","Biology Education Practicum","0.25","Graduate","Winter 2023","01","Guelph","J. Dawson","25","25","Open","LEC",,"2023/01/09","2023/04/25",,,,,
"BIOM*2000*01","BIOM","2000","Concepts in Human Physiology","0.50","Undergraduate","Fall 2022","01","Guelph","P. Bartlewski","40","1","Open","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","10:30 AM","11:20 AM","MACS","129"
,,,,,,,,,,,,,"EXAM","2022/12/14",,,"Wed","11:30 AM","01:30 PM",,
"BIOM*2000*02","BIOM","2000","Concepts in Human Physiology","0.50","Undergraduate","Fall 2022","02","Guelph","P. Bartlewski","40","1","Open","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","08:30 AM","09:20 AM","MACN","118"
,,,,,,,,,,,,,"EXAM","2022/12/14",,,"Wed","11:30 AM","01:30 PM",,
"BIOM*2000*DE01","BIOM","2000","Concepts in Human Physiology","0.50","Undergraduate","Winter 2023","DE01","Guelph","P. Bartlewski","250","250","Open","Distance Education",,"2023/01/09","2023/04/25",,,,,
"BIOM*3000*01","BIOM","3000","Functional Mammalian Neuroanat","0.50","Undergraduate","Fall 2022","01","Guelph","T. Saleh","108","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed","10:00 AM","11:20 AM","MCKN","120"
,,,,,,,,,,,,,"EXAM","2022/12/16",,,"Fri","07:00 PM","09:00 PM",,
"BIOM*3010*0101","BIOM","3010","Comparative Mammalian Anatomy","0.50","Undergraduate","Fall 2022","0101","Guelph","M. Vickaryous","40","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed","02:30 PM","03:20 PM","MCLN","102"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Thur","02:30 PM","05:20 PM","BMED","1602"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Thur","02:30 PM","05:20 PM","BMED","1618"
,,,,,,,,,,,,,"EXAM","2022/12/13",,,"Tues","02:30 PM","04:30 PM",,
"BIOM*3010*0102","BIOM","3010","Comparative Mammalian Anatomy","0.50","Undergraduate","Fall 2022","0102","Guelph","M. Vickaryous","40","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed","02:30 PM","03:20 PM","MCLN","102"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Thur","11:30 AM","02:20 PM","BMED","1602"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Thur","11:30 AM","02:20 PM","BMED","1618"
,,,,,,,,,,,,,"EXAM","2022/12/13",,,"Tues","02:30 PM","04:30 PM",,
"BIOM*3010*0103","BIOM","3010","Comparative Mammalian Anatomy","0.50","Undergraduate","Fall 2022","0103","Guelph","M. Vickaryous","40","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed","02:30 PM","03:20 PM","MCLN","102"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Tues","02:30 PM","05:20 PM","BMED","1602"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Tues","02:30 PM","05:20 PM","BMED","1618"
,,,,,,,,,,,,,"EXAM","2022/12/13",,,"Tues","02:30 PM","04:30 PM",,
"BIOM*3010*0104","BIOM","3010","Comparative Mammalian Anatomy","0.50","Undergraduate","Fall 2022","0104","Guelph","M. Vickaryous","40","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed","02:30 PM","03:20 PM","MCLN","102"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Tues","11:30 AM","02:20 PM","BMED","1602"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Tues","11:30 AM","02:20 PM","BMED","1618"
,,,,,,,,,,,,,"EXAM","2022/12/13",,,"Tues","02:30 PM","04:30 PM",,
"BIOM*3090*DE01","BIOM","3090","Principles of Pharmacology","0.50","Undergraduate","Fall 2022","DE01","Guelph","L. Favetta","90","0","Closed","Distance Education",,"2022/09/08","2022/12/16",,,,,
"BIOM*3090*01","BIOM","3090","Principles of Pharmacology","0.50","Undergraduate","Winter 2023","01","Guelph","B. Kalisch","400","400","Open","LEC",,"2023/01/09","2023/04/25","Mon Wed Fri","09:30 AM","10:20 AM","ROZH","101"
"BIOM*3200*DE01","BIOM","3200","Biomedical Physiology","1.00","Undergraduate","Fall 2022","DE01","Guelph","L. Favetta","190","1","Open","Distance Education",,"2022/09/08","2022/12/16",,,,,
,,,,,,,,,,,,,"EXAM","2022/12/07",,,"Wed","08:30 AM","10:30 AM",,
"BIOM*3200*01","BIOM","3200","Biomedical Physiology","1.00","Undergraduate","Winter 2023","01","Guelph","T. Martino","400","400","Open","LEC",,"2023/01/09","2023/04/25","Tues Thur","10:00 AM","11:20 AM","ROZH","104"
"BIOM*3210*01","BIOM","3210","Critical Think in Health Sci","0.50","Undergraduate","Fall 2022","01","Guelph","B. Hanna","125","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","01:30 PM","02:20 PM","RICH","2520"
,,,,,,,,,,,,,"EXAM","2022/12/13",,,"Tues","11:30 AM","01:30 PM",,
"BIOM*4070*0101","BIOM","4070","Biomedical Histology","0.50","Undergraduate","Fall 2022","0101","Guelph","R. Sabry","40","0","Closed","LEC",,"2022/09/08","2022/12/16","Tues Thur","11:30 AM","12:50 PM","MCKN","029"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Wed","02:30 PM","05:20 PM","MINS","017"
,,,,,,,,,,,,,"EXAM","2022/12/13",,,"Tues","08:30 AM","10:30 AM",,
"BIOM*4070*0102","BIOM","4070","Biomedical Histology","0.50","Undergraduate","Fall 2022","0102","Guelph","R. Sabry","40","0","Closed","LEC",,"2022/09/08","2022/12/16","Tues Thur","11:30 AM","12:50 PM","MCKN","029"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Thur","02:30 PM","05:20 PM","MINS","017"
,,,,,,,,,,,,,"EXAM","2022/12/13",,,"Tues","08:30 AM","10:30 AM",,
"BIOM*4090*01","BIOM","4090","Pharmacology","0.50","Undergraduate","Fall 2022","01","Guelph","B. Hanna","120","8","Open","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","08:30 AM","09:20 AM","MCKN","117"
,,,,,,,,,,,,,"EXAM","2022/12/07",,,"Wed","08:30 AM","10:30 AM",,
"BIOM*4090*DE01","BIOM","4090","Pharmacology","0.50","Undergraduate","Winter 2023","DE01","Guelph","L. Favetta","100","100","Open","Distance Education",,"2023/01/09","2023/04/25",,,,,
"BIOM*4300*01","BIOM","4300","Biomedical Communications","0.50","Undergraduate","Fall 2022","01","Guelph","N. MacLusky","70","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","10:30 AM","11:20 AM","ANNU","156"
,,,,,,,,,,,,,"EXAM","2022/12/05",,,"Mon","11:30 AM","01:30 PM",,
"BIOM*4300*02","BIOM","4300","Biomedical Communications","0.50","Undergraduate","Fall 2022","02","Guelph","N. MacLusky","70","27","Open","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","03:30 PM","04:20 PM","MCKN","031"
,,,,,,,,,,,,,"EXAM","2022/12/05",,,"Mon","11:30 AM","01:30 PM",,
"BIOM*4500*01","BIOM","4500","Lit-Based Rsch in Biom. Sci.","0.50","Undergraduate","Fall 2022","01","Guelph","J. Petrik","25","16","Open","LAB",,"2022/09/08","2022/12/16",,,,,
"BIOM*4500*01","BIOM","4500","Lit-Based Rsch in Biom. Sci.","0.50","Undergraduate","Winter 2023","01","Guelph","J. Petrik","20","20","Open","LAB",,"2023/01/09","2023/04/25",,,,,
"BIOM*4510*01","BIOM","4510","Research in Biomedical Sci.","1.00","Undergraduate","Fall 2022","01","Guelph","J. Petrik","30","26","Open","LAB",,"2022/09/08","2022/12/16",,,,,
"BIOM*4510*01","BIOM","4510","Research in Biomedical Sci.","1.00","Undergraduate","Winter 2023","01","Guelph","J. Petrik","30","30","Open","LAB",,"2023/01/09","2023/04/25",,,,,
"BIOM*4521*01","BIOM","4521","Research in Biomedical Sci.","1.00","Undergraduate","Fall 2022","01","Guelph","J. Petrik","60","15","Open","LAB",,"2022/09/08","2022/12/16",,,,,
"BIOM*4521*01","BIOM","4521","Research in Biomedical Sci.","1.00","Undergraduate","Winter 2023","01","Guelph","J. Petrik","50","50","Open","LAB",,"2023/01/09","2023/04/25",,,,,
"BIOM*4522*01","BIOM","4522","Research in Biomedical Sci.","1.00","Undergraduate","Fall 2022","01","Guelph","J. Petrik","40","40","Open","LAB",,"2022/09/08","2022/12/16",,,,,
"BIOM*4522*01","BIOM","4522","Research in Biomedical Sci.","1.00","Undergraduate","Winter 2023","01","Guelph","J. Petrik","50","50","Open","LAB",,"2023/01/09","2023/04/25",,,,,
"BIOM*6100*01","BIOM","6100","Research Proposal","0.50","Graduate","Fall 2022","01","Guelph","R. Moorehead","12","8","Open","LEC",,"2022/09/08","2022/12/16","Fri","08:30 AM","09:50 AM","OVCM","3648"
"BIOM*6100*01","BIOM","6100","Research Proposal","0.50","Graduate","Winter 2023","01","Guelph","R. Moorehead","20","19","Open","LEC",,"2023/01/09","2023/04/25",,,,,
"BIOM*6110*01","BIOM","6110","Research Methods","0.50","Graduate","Fall 2022","01","Guelph","R. Moorehead","10","7","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"BIOM*6130*01","BIOM","6130","Vertebrate Dvlpmntl Biology","0.50","Graduate","Fall 2022","01","Guelph","L. Favetta","25","7","Open","LEC",,"2022/09/08","2022/12/16","Tues Fri","10:00 AM","11:20 AM","ECLA","3708"
"BIOM*6310*01","BIOM","6310","Advanced Cancer Biology","0.50","Graduate","Fall 2022","01","Guelph","R. Moorehead","12","2","Open","LEC",,"2022/09/08","2022/12/16","Tues Thur","12:30 PM","01:50 PM","OVCM","3648"
"BIOM*6400*01","BIOM","6400","Crtitical Thinking in Med Res","0.50","Graduate","Fall 2022","01","Guelph","B. Hanna","20","4","Open","LEC",,"2022/09/08","2022/12/16","Tues Thur","02:30 PM","03:50 PM","ECLA","3708"
"BIOM*6602*01","BIOM","6602","Reproduct'n/Biotechnology","0.50","Graduate","Fall 2022","01","Guelph","L. Favetta","10","1","Open","LEC",,"2022/09/08","2022/12/16","Fri","02:30 PM","03:50 PM","OVCM","3648"
"BIOM*6602*01","BIOM","6602","Reproduct'n/Biotechnology","0.50","Graduate","Winter 2023","01","Guelph","L. Favetta","10","5","Open","LEC",,"2023/01/09","2023/04/25","Tues","01:00 PM","02:20 PM","OVCM","3648"
"BIOM*6900*01","BIOM","6900","Research Project in Biomed Sci","1.00","Graduate","Fall 2022","01","Guelph","C. Bailey","8","6","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"BIOM*6900*01","BIOM","6900","Research Project in Biomed Sci","1.00","Graduate","Winter 2023","01","Guelph","C. Bailey","8","5","Open","LEC",,"2023/01/09","2023/04/25",,,,,
"BIOM*6910*01","BIOM","6910","Practicum in Biomedical Sci","1.00","Graduate","Fall 2022","01","Guelph","O. Oluwole","1","1","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"BIOM*6930*01","BIOM","6930","Human Regenerative Medicine","1.00","Graduate","Fall 2022","01","Guelph","S. Lepage","15","7","Open","LEC",,"2022/09/08","2022/12/16","Thur","08:30 AM","09:50 AM","ECLA","3708"
"BIOM*6930*01","BIOM","6930","Human Regenerative Medicine","1.00","Graduate","Winter 2023","01","Guelph","S. Lepage","15","9","Open","LEC",,"2023/01/09","2023/04/25","Thur","08:30 AM","09:50 AM","ECLA","3708"
"BIOP*6010*01","BIOP","6010","Biophysics Seminar","0.00","Graduate","Fall 2022","01","Guelph","H. Eberl","10","6","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"BIOP*6010*01","BIOP","6010","Biophysics Seminar","0.00","Graduate","Winter 2023","01","Guelph","H. Eberl","20","20","Open","LEC",,"2023/01/09","2023/04/25",,,,,
"BIOT*6500*01","BIOT","6500","Molecular Biotechnology","0.50","Graduate","Fall 2022","01","Guelph","T. Akhtar","30","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon","09:30 AM","12:20 PM","CRSC","403"
"BIOT*6600*01","BIOT","6600","Innovation Management","0.50","Graduate","Fall 2022","01","Guelph","F. Arndt","20","0","Closed","LEC",,"2022/09/08","2022/12/16","Wed Fri","08:30 AM","09:50 AM","MCKN","313"
"BIOT*6600*02","BIOT","6600","Innovation Management","0.50","Graduate","Fall 2022","02","Guelph","F. Arndt","60","48","Open","LEC",,"2022/09/08","2022/12/16","Wed Fri","11:30 AM","12:50 PM","MCLN","107"
"BIOT*6800*01","BIOT","6800","Biotechnology Research Project","1.00","Graduate","Fall 2022","01","Guelph","I. Tetlow","15","5","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"BIOT*6800*01","BIOT","6800","Biotechnology Research Project","1.00","Graduate","Winter 2023","01","Guelph","I. Tetlow","30","30","Open","LEC",,"2023/01/09","2023/04/25",,,,,
"BLCK*1000*01","BLCK","1000","Introduction to Black Studies","0.50","Undergraduate","Fall 2022","01","Guelph","M. Hinds Myrie","50","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","11:30 AM","12:20 PM","MCKN","228"
,,,,,,,,,,,,,"EXAM","2022/12/05",,,"Mon","07:00 PM","09:00 PM",,
"BOT*2100*0101","BOT","2100","Life Strategies of Plants","0.50","Undergraduate","Fall 2022","0101","Guelph","I. Tetlow, T. Akhtar","48","0","Closed","LEC",,"2022/09/08","2022/12/16","Tues Thur","08:30 AM","09:50 AM","MINS","300"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Wed","02:30 PM","05:20 PM","SSC","3304"
,,,,,,,,,,,,,"EXAM","2022/12/05",,,"Mon","02:30 PM","04:30 PM",,
"BOT*2100*0102","BOT","2100","Life Strategies of Plants","0.50","Undergraduate","Fall 2022","0102","Guelph","I. Tetlow, T. Akhtar","48","0","Closed","LEC",,"2022/09/08","2022/12/16","Tues Thur","08:30 AM","09:50 AM","MINS","300"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Thur","02:30 PM","05:20 PM","SSC","3304"
,,,,,,,,,,,,,"EXAM","2022/12/05",,,"Mon","02:30 PM","04:30 PM",,
"BOT*2100*0101","BOT","2100","Life Strategies of Plants","0.50","Undergraduate","Winter 2023","0101","Guelph","Y. Xu","25","25","Open","LEC",,"2023/01/09","2023/04/25","Mon Wed Fri","08:30 AM","09:20 AM","MACS","209"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Wed","02:30 PM","05:20 PM","SSC","3304"
"BOT*2100*0102","BOT","2100","Life Strategies of Plants","0.50","Undergraduate","Winter 2023","0102","Guelph","Y. Xu","25","25","Open","LEC",,"2023/01/09","2023/04/25","Mon Wed Fri","08:30 AM","09:20 AM","MACS","209"
,,,,,,,,,,,,,"LAB",,"2023/01/09","2023/04/25","Thur","02:30 PM","05:20 PM","SSC","3304"
"BOT*3050*0101","BOT","3050","Plant Functional Ecology","0.50","Undergraduate","Fall 2022","0101","Guelph","H. Maherali","48","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","10:30 AM","11:20 AM","JTP","2266"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Mon","02:30 PM","05:20 PM","SSC","2306"
"BOT*3050*0102","BOT","3050","Plant Functional Ecology","0.50","Undergraduate","Fall 2022","0102","Guelph","H. Maherali","48","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","10:30 AM","11:20 AM","JTP","2266"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Tues","02:30 PM","05:20 PM","SSC","2306"
"BOT*3410*0101","BOT","3410","Plant Anatomy","0.50","Undergraduate","Fall 2022","0101","Guelph","J. Mathur","48","6","Open","LEC",,"2022/09/08","2022/12/16","Tues Thur","11:30 AM","12:50 PM","ALEX","259"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Tues","02:30 PM","05:20 PM","SSC","3304"
"BUS*4550*01","BUS","4550","Applied Business Project I","0.50","Undergraduate","Fall 2022","01","Guelph","TBA TBA","10","10","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"BUS*4550*02","BUS","4550","Applied Business Project I","0.50","Undergraduate","Fall 2022","02","Guelph","S. McRoberts","30","16","Open","LEC",,"2022/09/08","2022/12/16","Tues","02:30 PM","05:20 PM","MCKN","309"
"BUS*4550*01","BUS","4550","Applied Business Project I","0.50","Undergraduate","Winter 2023","01","Guelph","TBA TBA","12","12","Open","LEC",,"2023/01/09","2023/04/25",,,,,
"BUS*4550*02","BUS","4550","Applied Business Project I","0.50","Undergraduate","Winter 2023","02","Guelph","S. McRoberts","0","0","Closed","LEC",,"2023/01/09","2023/04/25","Tues","02:30 PM","05:20 PM","ROZH","108"
"BUS*4560*01","BUS","4560","Applied Business Project II","0.50","Undergraduate","Fall 2022","01","Guelph","TBA TBA","10","10","Open","LEC",,"2022/09/08","2022/12/16",,,,,
"BUS*4560*01","BUS","4560","Applied Business Project II","0.50","Undergraduate","Winter 2023","01","Guelph","TBA TBA","5","5","Open","LEC",,"2023/01/09","2023/04/25",,,,,
"BUS*6200*EL01","BUS","6200","Financial Management","0.50","Graduate","Fall 2022","EL01","Guelph","S. Scott","50","0","Closed","Electronic",,"2022/09/08","2022/12/16",,,,,
"BUS*6230*EL01","BUS","6230","Special Topics in Business","0.50","Graduate","Fall 2022","EL01","Guelph","B. Winegard","45","0","Closed","Electronic",,"2022/09/08","2022/12/16",,,,,
"BUS*6300*EL01","BUS","6300","Sustainable Business Practices","0.50","Graduate","Fall 2022","EL01","Guelph","E. Kurucz","50","13","Open","Electronic",,"2022/09/08","2022/12/16",,,,,
"BUS*6440*EL01","BUS","6440","Business Analytics","0.50","Graduate","Fall 2022","EL01","Guelph","C. Bravo Monge","60","27","Open","Electronic",,"2022/09/08","2022/12/16",,,,,
"BUS*6440*EL02","BUS","6440","Business Analytics","0.50","Graduate","Fall 2022","EL02","Guelph","C. Bravo Monge","60","24","Open","Electronic",,"2022/09/08","2022/12/16",,,,,
"BUS*6590*EL01","BUS","6590","Organizational Theory & Design","0.50","Graduate","Fall 2022","EL01","Guelph","TBA TBA","50","36","Open","Electronic",,"2022/09/08","2022/12/16",,,,,
