"Course Code (long)","faculty","course_code","name","credits","level","term","section_number","location","instructor","capacity","enrolled","status","meeting_type","meeting_date","meeting_start_date","meeting_end_date","meeting_days","meeting_start_time","meeting_end_time","meeting_building","meeting_room"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"CHEM*1040*0230","CHEM","1040","General Chemistry I","0.50","Undergraduate","Fall 2022","0230","Guelph","R. deLaat","23","0","Closed","LEC",,"2022/09/08","2022/12/16","Tues Thur","01:00 PM","02:20 PM","WMEM","103"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Tues","08:30 AM","11:20 AM","SSC","2103"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"CHEM*1040*0231","CHEM","1040","General Chemistry I","0.50","Undergraduate","Fall 2022","0231","Guelph","R. deLaat","24","0","Closed","LEC",,"2022/09/08","2022/12/16","Tues Thur","01:00 PM","02:20 PM","WMEM","103"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Tues","02:30 PM","05:20 PM","SSC","2102"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"CHEM*1040*0232","CHEM","1040","General Chemistry I","0.50","Undergraduate","Fall 2022","0232","Guelph","R. deLaat","23","0","Closed","LEC",,"2022/09/08","2022/12/16","Tues Thur","01:00 PM","02:20 PM","WMEM","103"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Tues","02:30 PM","05:20 PM","SSC","2102"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"CHEM*1040*0233","CHEM","1040","General Chemistry I","0.50","Undergraduate","Fall 2022","0233","Guelph","R. deLaat","24","0","Closed","LEC",,"2022/09/08","2022/12/16","Tues Thur","01:00 PM","02:20 PM","WMEM","103"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Tues","07:00 PM","09:50 PM","SSC","2102"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"CHEM*1040*0234","CHEM","1040","General Chemistry I","0.50","Undergraduate","Fall 2022","0234","Guelph","R. deLaat","23","0","Closed","LEC",,"2022/09/08","2022/12/16","Tues Thur","01:00 PM","02:20 PM","WMEM","103"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Tues","07:00 PM","09:50 PM","SSC","2102"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"CHEM*1040*0235","CHEM","1040","General Chemistry I","0.50","Undergraduate","Fall 2022","0235","Guelph","R. deLaat","24","0","Closed","LEC",,"2022/09/08","2022/12/16","Tues Thur","01:00 PM","02:20 PM","WMEM","103"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Wed","08:30 AM","11:20 AM","SSC","2102"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"CHEM*1040*0236","CHEM","1040","General Chemistry I","0.50","Undergraduate","Fall 2022","0236","Guelph","R. deLaat","23","2","Open","LEC",,"2022/09/08","2022/12/16","Tues Thur","01:00 PM","02:20 PM","WMEM","103"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Wed","08:30 AM","11:20 AM","SSC","2102"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"CHEM*1040*0237","CHEM","1040","General Chemistry I","0.50","Undergraduate","Fall 2022","0237","Guelph","R. deLaat","24","0","Closed","LEC",,"2022/09/08","2022/12/16","Tues Thur","01:00 PM","02:20 PM","WMEM","103"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Wed","02:30 PM","05:20 PM","SSC","2101"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"CHEM*1040*0238","CHEM","1040","General Chemistry I","0.50","Undergraduate","Fall 2022","0238","Guelph","R. deLaat","23","0","Closed","LEC",,"2022/09/08","2022/12/16","Tues Thur","01:00 PM","02:20 PM","WMEM","103"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Wed","02:30 PM","05:20 PM","SSC","2101"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"CHEM*1040*0239","CHEM","1040","General Chemistry I","0.50","Undergraduate","Fall 2022","0239","Guelph","R. deLaat","24","0","Closed","LEC",,"2022/09/08","2022/12/16","Tues Thur","01:00 PM","02:20 PM","WMEM","103"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Wed","07:00 PM","09:50 PM","SSC","2103"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"CHEM*1040*0240","CHEM","1040","General Chemistry I","0.50","Undergraduate","Fall 2022","0240","Guelph","R. deLaat","23","0","Closed","LEC",,"2022/09/08","2022/12/16","Tues Thur","01:00 PM","02:20 PM","WMEM","103"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Wed","07:00 PM","09:50 PM","SSC","2103"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"CHEM*1040*0241","CHEM","1040","General Chemistry I","0.50","Undergraduate","Fall 2022","0241","Guelph","R. deLaat","24","0","Closed","LEC",,"2022/09/08","2022/12/16","Tues Thur","01:00 PM","02:20 PM","WMEM","103"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Thur","08:30 AM","11:20 AM","SSC","2102"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"CHEM*1040*0242","CHEM","1040","General Chemistry I","0.50","Undergraduate","Fall 2022","0242","Guelph","R. deLaat","23","0","Closed","LEC",,"2022/09/08","2022/12/16","Tues Thur","01:00 PM","02:20 PM","WMEM","103"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Thur","08:30 AM","11:20 AM","SSC","2102"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"CHEM*1040*0243","CHEM","1040","General Chemistry I","0.50","Undergraduate","Fall 2022","0243","Guelph","R. deLaat","24","0","Closed","LEC",,"2022/09/08","2022/12/16","Tues Thur","01:00 PM","02:20 PM","WMEM","103"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Thur","02:30 PM","05:20 PM","SSC","2102"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"CHEM*1040*0244","CHEM","1040","General Chemistry I","0.50","Undergraduate","Fall 2022","0244","Guelph","R. deLaat","23","0","Closed","LEC",,"2022/09/08","2022/12/16","Tues Thur","01:00 PM","02:20 PM","WMEM","103"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Thur","02:30 PM","05:20 PM","SSC","2102"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"CHEM*1040*0245","CHEM","1040","General Chemistry I","0.50","Undergraduate","Fall 2022","0245","Guelph","R. deLaat","24","0","Closed","LEC",,"2022/09/08","2022/12/16","Tues Thur","01:00 PM","02:20 PM","WMEM","103"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Thur","07:00 PM","09:50 PM","SSC","2103"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"CHEM*1040*0246","CHEM","1040","General Chemistry I","0.50","Undergraduate","Fall 2022","0246","Guelph","R. deLaat","23","0","Closed","LEC",,"2022/09/08","2022/12/16","Tues Thur","01:00 PM","02:20 PM","WMEM","103"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Thur","07:00 PM","09:50 PM","SSC","2103"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"CHEM*1040*0247","CHEM","1040","General Chemistry I","0.50","Undergraduate","Fall 2022","0247","Guelph","R. deLaat","24","0","Closed","LEC",,"2022/09/08","2022/12/16","Tues Thur","01:00 PM","02:20 PM","WMEM","103"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Fri","08:30 AM","11:20 AM","SSC","2102"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"CHEM*1040*0248","CHEM","1040","General Chemistry I","0.50","Undergraduate","Fall 2022","0248","Guelph","R. deLaat","23","0","Closed","LEC",,"2022/09/08","2022/12/16","Tues Thur","01:00 PM","02:20 PM","WMEM","103"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Fri","08:30 AM","11:20 AM","SSC","2102"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"CHEM*1040*0249","CHEM","1040","General Chemistry I","0.50","Undergraduate","Fall 2022","0249","Guelph","R. deLaat","24","0","Closed","LEC",,"2022/09/08","2022/12/16","Tues Thur","01:00 PM","02:20 PM","WMEM","103"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Mon","02:30 PM","05:20 PM","SSC","2101"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"CHEM*1040*0250","CHEM","1040","General Chemistry I","0.50","Undergraduate","Fall 2022","0250","Guelph","R. deLaat","6","0","Closed","LEC",,"2022/09/08","2022/12/16","Tues Thur","01:00 PM","02:20 PM","WMEM","103"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Mon","02:30 PM","05:20 PM","SSC","2101"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"CHEM*1040*0351","CHEM","1040","General Chemistry I","0.50","Undergraduate","Fall 2022","0351","Guelph","A. Houmam","24","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","12:30 PM","01:20 PM","WMEM","103"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Mon","07:00 PM","09:50 PM","SSC","2103"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"CHEM*1040*0352","CHEM","1040","General Chemistry I","0.50","Undergraduate","Fall 2022","0352","Guelph","A. Houmam","23","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","12:30 PM","01:20 PM","WMEM","103"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Mon","07:00 PM","09:50 PM","SSC","2103"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"CHEM*1040*0353","CHEM","1040","General Chemistry I","0.50","Undergraduate","Fall 2022","0353","Guelph","A. Houmam","24","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","12:30 PM","01:20 PM","WMEM","103"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Tues","08:30 AM","11:20 AM","SSC","2104"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"CHEM*1040*0354","CHEM","1040","General Chemistry I","0.50","Undergraduate","Fall 2022","0354","Guelph","A. Houmam","23","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","12:30 PM","01:20 PM","WMEM","103"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Tues","08:30 AM","11:20 AM","SSC","2104"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"CHEM*1040*0355","CHEM","1040","General Chemistry I","0.50","Undergraduate","Fall 2022","0355","Guelph","A. Houmam","24","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","12:30 PM","01:20 PM","WMEM","103"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Tues","02:30 PM","05:20 PM","SSC","2103"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"CHEM*1040*0356","CHEM","1040","General Chemistry I","0.50","Undergraduate","Fall 2022","0356","Guelph","A. Houmam","23","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","12:30 PM","01:20 PM","WMEM","103"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Tues","02:30 PM","05:20 PM","SSC","2103"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"CHEM*1040*0357","CHEM","1040","General Chemistry I","0.50","Undergraduate","Fall 2022","0357","Guelph","A. Houmam","24","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","12:30 PM","01:20 PM","WMEM","103"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Tues","07:00 PM","09:50 PM","SSC","2103"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"CHEM*1040*0358","CHEM","1040","General Chemistry I","0.50","Undergraduate","Fall 2022","0358","Guelph","A. Houmam","23","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","12:30 PM","01:20 PM","WMEM","103"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Tues","07:00 PM","09:50 PM","SSC","2103"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"CHEM*1040*0359","CHEM","1040","General Chemistry I","0.50","Undergraduate","Fall 2022","0359","Guelph","A. Houmam","24","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","12:30 PM","01:20 PM","WMEM","103"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Wed","08:30 AM","11:20 AM","SSC","2103"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"CHEM*1040*0360","CHEM","1040","General Chemistry I","0.50","Undergraduate","Fall 2022","0360","Guelph","A. Houmam","23","1","Open","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","12:30 PM","01:20 PM","WMEM","103"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Wed","08:30 AM","11:20 AM","SSC","2103"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"CHEM*1040*0361","CHEM","1040","General Chemistry I","0.50","Undergraduate","Fall 2022","0361","Guelph","A. Houmam","24","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","12:30 PM","01:20 PM","WMEM","103"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Wed","02:30 PM","05:20 PM","SSC","2102"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"CHEM*1040*0362","CHEM","1040","General Chemistry I","0.50","Undergraduate","Fall 2022","0362","Guelph","A. Houmam","23","1","Open","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","12:30 PM","01:20 PM","WMEM","103"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Wed","02:30 PM","05:20 PM","SSC","2102"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"CHEM*1040*0363","CHEM","1040","General Chemistry I","0.50","Undergraduate","Fall 2022","0363","Guelph","A. Houmam","24","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","12:30 PM","01:20 PM","WMEM","103"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Wed","07:00 PM","09:50 PM","SSC","2104"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"CHEM*1040*0364","CHEM","1040","General Chemistry I","0.50","Undergraduate","Fall 2022","0364","Guelph","A. Houmam","23","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","12:30 PM","01:20 PM","WMEM","103"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Wed","07:00 PM","09:50 PM","SSC","2104"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"CHEM*1040*0365","CHEM","1040","General Chemistry I","0.50","Undergraduate","Fall 2022","0365","Guelph","A. Houmam","24","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","12:30 PM","01:20 PM","WMEM","103"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Thur","08:30 AM","11:20 AM","SSC","2103"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"CHEM*1040*0366","CHEM","1040","General Chemistry I","0.50","Undergraduate","Fall 2022","0366","Guelph","A. Houmam","23","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","12:30 PM","01:20 PM","WMEM","103"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Thur","08:30 AM","11:20 AM","SSC","2103"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"CHEM*1040*0367","CHEM","1040","General Chemistry I","0.50","Undergraduate","Fall 2022","0367","Guelph","A. Houmam","24","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","12:30 PM","01:20 PM","WMEM","103"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Thur","02:30 PM","05:20 PM","SSC","2103"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"CHEM*1040*0368","CHEM","1040","General Chemistry I","0.50","Undergraduate","Fall 2022","0368","Guelph","A. Houmam","23","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","12:30 PM","01:20 PM","WMEM","103"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Thur","02:30 PM","05:20 PM","SSC","2103"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"CHEM*1040*0369","CHEM","1040","General Chemistry I","0.50","Undergraduate","Fall 2022","0369","Guelph","A. Houmam","24","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","12:30 PM","01:20 PM","WMEM","103"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Thur","07:00 PM","09:50 PM","SSC","2104"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"CHEM*1040*0370","CHEM","1040","General Chemistry I","0.50","Undergraduate","Fall 2022","0370","Guelph","A. Houmam","23","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","12:30 PM","01:20 PM","WMEM","103"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Thur","07:00 PM","09:50 PM","SSC","2104"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"CHEM*1040*0371","CHEM","1040","General Chemistry I","0.50","Undergraduate","Fall 2022","0371","Guelph","A. Houmam","24","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","12:30 PM","01:20 PM","WMEM","103"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Fri","08:30 AM","11:20 AM","SSC","2103"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"CHEM*1040*0372","CHEM","1040","General Chemistry I","0.50","Undergraduate","Fall 2022","0372","Guelph","A. Houmam","23","1","Open","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","12:30 PM","01:20 PM","WMEM","103"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Fri","08:30 AM","11:20 AM","SSC","2103"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"CHEM*1040*0373","CHEM","1040","General Chemistry I","0.50","Undergraduate","Fall 2022","0373","Guelph","A. Houmam","24","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","12:30 PM","01:20 PM","WMEM","103"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Mon","02:30 PM","05:20 PM","SSC","2102"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"CHEM*1040*0374","CHEM","1040","General Chemistry I","0.50","Undergraduate","Fall 2022","0374","Guelph","A. Houmam","23","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","12:30 PM","01:20 PM","WMEM","103"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Mon","02:30 PM","05:20 PM","SSC","2102"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"CHEM*1040*0375","CHEM","1040","General Chemistry I","0.50","Undergraduate","Fall 2022","0375","Guelph","A. Houmam","12","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed Fri","12:30 PM","01:20 PM","WMEM","103"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Mon","07:00 PM","09:50 PM","SSC","2104"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"CHEM*1040*0476","CHEM","1040","General Chemistry I","0.50","Undergraduate","Fall 2022","0476","Guelph","R. deLaat","23","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed","05:30 PM","06:50 PM","ROZH","104"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Mon","07:00 PM","09:50 PM","SSC","2104"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"CHEM*1040*0477","CHEM","1040","General Chemistry I","0.50","Undergraduate","Fall 2022","0477","Guelph","R. deLaat","24","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed","05:30 PM","06:50 PM","ROZH","104"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Tues","08:30 AM","11:20 AM","SSC","2105"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"CHEM*1040*0478","CHEM","1040","General Chemistry I","0.50","Undergraduate","Fall 2022","0478","Guelph","R. deLaat","23","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed","05:30 PM","06:50 PM","ROZH","104"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Tues","08:30 AM","11:20 AM","SSC","2105"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"CHEM*1040*0479","CHEM","1040","General Chemistry I","0.50","Undergraduate","Fall 2022","0479","Guelph","R. deLaat","24","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed","05:30 PM","06:50 PM","ROZH","104"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Tues","02:30 PM","05:20 PM","SSC","2104"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"CHEM*1040*0480","CHEM","1040","General Chemistry I","0.50","Undergraduate","Fall 2022","0480","Guelph","R. deLaat","23","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed","05:30 PM","06:50 PM","ROZH","104"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Tues","02:30 PM","05:20 PM","SSC","2104"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"CHEM*1040*0481","CHEM","1040","General Chemistry I","0.50","Undergraduate","Fall 2022","0481","Guelph","R. deLaat","24","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed","05:30 PM","06:50 PM","ROZH","104"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Tues","07:00 PM","09:50 PM","SSC","2104"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"CHEM*1040*0482","CHEM","1040","General Chemistry I","0.50","Undergraduate","Fall 2022","0482","Guelph","R. deLaat","23","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed","05:30 PM","06:50 PM","ROZH","104"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Tues","07:00 PM","09:50 PM","SSC","2104"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"CHEM*1040*0485","CHEM","1040","General Chemistry I","0.50","Undergraduate","Fall 2022","0485","Guelph","R. deLaat","24","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed","05:30 PM","06:50 PM","ROZH","104"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Wed","02:30 PM","05:20 PM","SSC","2103"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"CHEM*1040*0486","CHEM","1040","General Chemistry I","0.50","Undergraduate","Fall 2022","0486","Guelph","R. deLaat","23","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed","05:30 PM","06:50 PM","ROZH","104"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Wed","02:30 PM","05:20 PM","SSC","2103"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"CHEM*1040*0487","CHEM","1040","General Chemistry I","0.50","Undergraduate","Fall 2022","0487","Guelph","R. deLaat","24","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed","05:30 PM","06:50 PM","ROZH","104"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Wed","02:30 PM","05:20 PM","SSC","2104"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"CHEM*1040*0488","CHEM","1040","General Chemistry I","0.50","Undergraduate","Fall 2022","0488","Guelph","R. deLaat","23","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed","05:30 PM","06:50 PM","ROZH","104"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Wed","02:30 PM","05:20 PM","SSC","2104"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"CHEM*1040*0489","CHEM","1040","General Chemistry I","0.50","Undergraduate","Fall 2022","0489","Guelph","R. deLaat","24","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed","05:30 PM","06:50 PM","ROZH","104"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Thur","08:30 AM","11:20 AM","SSC","2104"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"CHEM*1040*0490","CHEM","1040","General Chemistry I","0.50","Undergraduate","Fall 2022","0490","Guelph","R. deLaat","23","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed","05:30 PM","06:50 PM","ROZH","104"
,,,,,,,,,,,,,"LAB",,"2022/09/08","2022/12/16","Thur","08:30 AM","11:20 AM","SSC","2104"
,,,,,,,,,,,,,"EXAM","2022/12/12",,,"Mon","08:30 AM","10:30 AM",,
"CHEM*1040*0491","CHEM","1040","General Chemistry I","0.50","Undergraduate","Fall 2022","0491","Guelph","R. deLaat","24","0","Closed","LEC",,"2022/09/08","2022/12/16","Mon Wed","05:30 PM","06:50 PM","ROZH","104"
